UPDATE Locales_gameobject Set name_loc3 = | Eliza's Grabstein| WHERE entry = 37; --Name: Eliza|s Grabstein
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Schneefall Graveyard| WHERE entry = 300045; --Name: TEMP Snowfall-Friedhof
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Ost Crater| WHERE entry = 300046; --Name: TEMP Ost-Krater
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Nordwest Crater| WHERE entry = 300047; --Name: TEMP West-Krater
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Orange Crystal Pool| WHERE entry = 300048; --Name: TEMP Orange Crystal-Pool
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Kroshius Remains| WHERE entry = 300049; --Name: TEMP Kroshius| Bleibt
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Podest Immol'Thar| WHERE entry = 300050; --Name: TEMP Podest aus Immol|thar
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Kreis von dunklen Summoning| WHERE entry = 300051; --Name: TEMP Kreis der dunklen Beschwörung
UPDATE Locales_gameobject Set name_loc3 = | TEMP Pagle's Pointe| WHERE entry = 300052; --Name: TEMP Pagle|s Pointe
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄREN Altar des Zanza| WHERE entry = 300053; --Name: TEMP Altar der Zanzas
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Southshore| WHERE entry = 300054; --Name: TEMP Southshore
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Knochen von Grakkarond| WHERE entry = 300055; --Name: TEMP Knochen von Grakkarond
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE verlassenen Stink Bomb| WHERE entry = 300056; --Name: TEMP verlassenen Stink Bomb
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE wirbelnden Maelstrom| WHERE entry = 300057; --Name: TEMP wirbelnden Strudel
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE größer Moonlight| WHERE entry = 300058; --Name: TEMP größer Moonlight
UPDATE Locales_gameobject Set name_loc3 = | TEMP Voone von Chamber| WHERE entry = 300059; --Name: TEMP Voone|s Kammer
UPDATE Locales_gameobject Set name_loc3 = | Alzzin der Chamber| TEMP WHERE entry = 300060; --Name: TEMP Alzzin|s Kammer
UPDATE Locales_gameobject Set name_loc3 = | TEMP der purpurrote Throne| WHERE entry = 300061; --Name: TEMP purpurroter Thron
UPDATE Locales_gameobject Set name_loc3 = | TEMP Ras Frostwhispers Chamber| WHERE entry = 300062; --Name: TEMP Ras Frostwhisper|s Kammer
UPDATE Locales_gameobject Set name_loc3 = | Das Tier Chamber| TEMP WHERE entry = 300063; --Name: TEMP Beast|s Kammer
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE verfolgt Locus| WHERE entry = 300064; --Name: TEMP spukt Locus
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Blackrock tiefen Arena| WHERE entry = 300065; --Name: TEMP Blackrock-tiefen-Arena
UPDATE Locales_gameobject Set name_loc3 = | TEMP [PH] Crystal Corpse| WHERE entry = 300066; --Name: TEMP [PH] Crystal Leiche
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Mittsommer Bonfire| WHERE entry = 300068; --Name: TEMP Midsummer Bonfire
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Grundwasser-Source| WHERE entry = 300078; --Name: TEMP unterirdische Wasserquelle
UPDATE Locales_gameobject Set name_loc3 = | TEMP Un'Goro flache Rock| WHERE entry = 300119; --Name: TEMP Un| Goro Flat Rock
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Foulweald Totem Mound| WHERE entry = 300131; --Name: TEMP Foulweald Totem Mound
UPDATE Locales_gameobject Set name_loc3 = | TEMP Cliffspring Fluss Waterfall| WHERE entry = 300132; --Name: TEMP Cliffspring River Wasserfall
UPDATE Locales_gameobject Set name_loc3 = | Erste Flut Pool| TEMP WHERE entry = 300133; --Name: TEMP erste Gezeiten-Schwimmbad
UPDATE Locales_gameobject Set name_loc3 = | Zweite Tide Pool| TEMP WHERE entry = 300134; --Name: TEMP zweiten Gezeiten-Schwimmbad
UPDATE Locales_gameobject Set name_loc3 = | Dritte Tide Pool| TEMP WHERE entry = 300135; --Name: TEMP dritten Gezeiten-Schwimmbad
UPDATE Locales_gameobject Set name_loc3 = | Vierte Tide Pool| TEMP WHERE entry = 300136; --Name: TEMP vierte Gezeiten-Schwimmbad
UPDATE Locales_gameobject Set name_loc3 = | TEMP Jintha'Alor Altar| WHERE entry = 300137; --Name: TEMP Jintha| Alor-Altar
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Equinex Monolith| WHERE entry = 300138; --Name: TEMP Equinex Monolith
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Fragmente von Myzrael| WHERE entry = 300139; --Name: TEMP Fragmente von Myzrael
UPDATE Locales_gameobject Set name_loc3 = | Grom Monument| TEMP WHERE entry = 300140; --Name: TEMP Grom|s Denkmal
UPDATE Locales_gameobject Set name_loc3 = | TEMP hoch Chief Winterfall-Cave| WHERE entry = 300141; --Name: TEMP High Chief Winterfall|s Höhle
UPDATE Locales_gameobject Set name_loc3 = | TEMP Remulos|-Schrein WHERE entry = 300142; --Name: TEMP Schrein von Remulos
UPDATE Locales_gameobject Set name_loc3 = | TEMP Swamplight Manor Dock| WHERE entry = 300143; --Name: TEMP Swamplight Manor-Dock
UPDATE Locales_gameobject Set name_loc3 = | TEMP der große Ossuary| WHERE entry = 300144; --Name: TEMP das große Beinhaus
UPDATE Locales_gameobject Set name_loc3 = | TEMP des Uther Grab Statue| WHERE entry = 300145; --Name: TEMP Uther|s Grab Statue
UPDATE Locales_gameobject Set name_loc3 = | TEMP Quilboar Gießen Hole| WHERE entry = 300146; --Name: TEMP Quilboar Wasserstelle
UPDATE Locales_gameobject Set name_loc3 = | TEMP-Frühling Well| WHERE entry = 300147; --Name: TEMP-Spring-Brunnen
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Ruinen von Stardust Fountain| WHERE entry = 300148; --Name: TEMP Ruinen von Stardust-Brunnen
UPDATE Locales_gameobject Set name_loc3 = | TEMP Blackhoof Dorf Windmill| WHERE entry = 300149; --Name: TEMP Blackhoof Dorf Windmühle
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Grimtotem Tent| WHERE entry = 300150; --Name: TEMP Grimtotem Zelt
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Hyjal Familie Monument| WHERE entry = 300151; --Name: TEMP-Hyjal-Familie-Denkmal
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Eingang Onyxias Lair| WHERE entry = 300153; --Name: TEMP Eingang zum Onyxia|s Lair
